,Date,Time,Close,Volume_in_asset,Volume_in_USDT
777,2019-10-03,23:59:59.999000,174.69,354756.78478,61.9724627332182
778,2019-10-04,23:59:59.999000,175.55,333897.63876,58.615730484318
779,2019-10-05,23:59:59.999000,176.25,278488.61771,49.08361887138751
780,2019-10-06,23:59:59.999000,170.1,314932.39629,53.570000608929
781,2019-10-07,23:59:59.999000,179.85,496523.48038,89.299747946343
782,2019-10-08,23:59:59.999000,180.6,400832.37828,72.39032751736801
783,2019-10-09,23:59:59.999000,192.62,562506.82189,108.35006403245181
784,2019-10-10,23:59:59.999000,191.14,436588.58452,83.44954204515278
785,2019-10-11,23:59:59.999000,180.72,621693.63125,112.3524730395
786,2019-10-12,23:59:59.999000,179.68,290415.22038,52.18180679787841
787,2019-10-13,23:59:59.999000,180.99,247589.23231,44.8111751557869
788,2019-10-14,23:59:59.999000,186.72,279732.84612,52.2317170275264
789,2019-10-15,23:59:59.999000,180.49,405466.38109,73.18262712293411
790,2019-10-16,23:59:59.999000,174.47,347764.93459,60.674548137917306
791,2019-10-17,23:59:59.999000,177.16,298795.8198,52.934667435768
792,2019-10-18,23:59:59.999000,172.74,319602.48508,55.2081332727192
793,2019-10-19,23:59:59.999000,171.79,296918.73026,51.007668671365394
794,2019-10-20,23:59:59.999000,175.22,299141.07152,52.4154985517344
795,2019-10-21,23:59:59.999000,173.98,270608.51385,47.08046923962299
796,2019-10-22,23:59:59.999000,171.2,255429.41624,43.729516060288
797,2019-10-23,23:59:59.999000,162.35,746955.09806,121.268160170041
798,2019-10-24,23:59:59.999000,160.38,387310.83766,62.1169121439108
799,2019-10-25,23:59:59.999000,181.5,904832.86059,164.22716419708502
800,2019-10-26,23:59:59.999000,179.49,1211737.43684,217.4947525384116
801,2019-10-27,23:59:59.999000,183.75,724423.40525,133.1128007146875
802,2019-10-28,23:59:59.999000,181.72,582179.44545,105.793648827174
803,2019-10-29,23:59:59.999000,190.46,529964.5054,100.937039698484
804,2019-10-30,23:59:59.999000,183.13,537770.43056,98.4818989484528
805,2019-10-31,23:59:59.999000,182.18,410969.86104,74.87048928426721
806,2019-11-01,23:59:59.999000,182.85,331519.76963,60.61838987684549
807,2019-11-02,23:59:59.999000,182.91,179864.39739,32.8989969266049
808,2019-11-03,23:59:59.999000,181.54,232621.52147,42.2301110076638
809,2019-11-04,23:59:59.999000,185.71,321175.29134,59.6454633547514
810,2019-11-05,23:59:59.999000,188.68,389668.6472,73.522680353696
811,2019-11-06,23:59:59.999000,191.16,343219.9224,65.609920365984
812,2019-11-07,23:59:59.999000,186.68,309882.08206,57.8487870789608
813,2019-11-08,23:59:59.999000,183.74,365029.75027,67.0705663146098
814,2019-11-09,23:59:59.999000,184.89,192073.38044,35.5124473095516
815,2019-11-10,23:59:59.999000,188.96,274940.53448,51.9527633953408
816,2019-11-11,23:59:59.999000,184.98,255579.93429,47.277176244964195
817,2019-11-12,23:59:59.999000,187.09,256782.63119,48.0414624693371
818,2019-11-13,23:59:59.999000,188.11,197273.84001,37.109182044281106
819,2019-11-14,23:59:59.999000,184.92,245505.29971,45.39884002237319
820,2019-11-15,23:59:59.999000,180.0,407466.78964,73.34402213519999
821,2019-11-16,23:59:59.999000,182.37,172801.52576,31.513814252851198
822,2019-11-17,23:59:59.999000,183.82,198892.4372,36.560407806103996
823,2019-11-18,23:59:59.999000,178.2,293551.23632,52.310830312224
824,2019-11-19,23:59:59.999000,175.94,275886.6411,48.539495635134
825,2019-11-20,23:59:59.999000,174.72,216315.93309,37.7947198294848
826,2019-11-21,23:59:59.999000,161.01,473895.92992,76.3019836764192
827,2019-11-22,23:59:59.999000,149.56,977977.23794,146.2662757063064
828,2019-11-23,23:59:59.999000,151.84,369721.0996,56.138451763264
829,2019-11-24,23:59:59.999000,139.96,352319.21558,49.310597412576804
830,2019-11-25,23:59:59.999000,145.69,749675.41303,109.2202109243407
831,2019-11-26,23:59:59.999000,147.47,354023.04298,52.2077781482606
832,2019-11-27,23:59:59.999000,152.62,564796.4284,86.199230902408
833,2019-11-28,23:59:59.999000,150.72,317714.56326,47.8859389745472
834,2019-11-29,23:59:59.999000,154.57,328712.25558,50.80905334500059
835,2019-11-30,23:59:59.999000,151.37,226863.41299,34.3403148242963
836,2019-12-01,23:59:59.999000,150.73,344178.14088,51.8779711748424
837,2019-12-02,23:59:59.999000,148.65,233839.0973,34.760181813645
838,2019-12-03,23:59:59.999000,147.17,196329.22503,28.893772047665095
839,2019-12-04,23:59:59.999000,145.38,434490.46521,63.166223832229804
840,2019-12-05,23:59:59.999000,148.1,299073.53972,44.292791232532004
841,2019-12-06,23:59:59.999000,148.45,220674.68581,32.7591571084945
842,2019-12-07,23:59:59.999000,147.14,140471.68588,20.6690038603832
843,2019-12-08,23:59:59.999000,150.44,205301.6026,30.885573095144
844,2019-12-09,23:59:59.999000,147.38,243775.99249,35.9277057731762
845,2019-12-10,23:59:59.999000,145.56,203215.84937,29.580099034297202
846,2019-12-11,23:59:59.999000,143.39,157843.10484,22.6331228030076
847,2019-12-12,23:59:59.999000,144.87,261615.30437,37.9002091440819
848,2019-12-13,23:59:59.999000,144.8,160695.18556,23.268662869088004
849,2019-12-14,23:59:59.999000,141.79,126232.59201,17.8985192210979
850,2019-12-15,23:59:59.999000,142.46,151189.65877,21.538478788374203
851,2019-12-16,23:59:59.999000,132.73,471018.85942,62.51833321081659
852,2019-12-17,23:59:59.999000,121.88,563257.36001,68.64980703801879
853,2019-12-18,23:59:59.999000,132.78,884960.91334,117.5051100732852
854,2019-12-19,23:59:59.999000,128.1,420674.8172,53.888444083319996
855,2019-12-20,23:59:59.999000,128.19,213897.4673,27.419516333186998
856,2019-12-21,23:59:59.999000,126.99,135196.11641,17.168554822905897
857,2019-12-22,23:59:59.999000,132.09,253140.72413,33.4373582503317
858,2019-12-23,23:59:59.999000,127.8,421600.75655,53.88057668708999
859,2019-12-24,23:59:59.999000,127.75,200637.10098,25.631389650195
860,2019-12-25,23:59:59.999000,125.09,225004.4909,28.145811766681
861,2019-12-26,23:59:59.999000,125.58,274986.52097,34.5328073034126
862,2019-12-27,23:59:59.999000,126.29,240012.37451,30.3111627768679
863,2019-12-28,23:59:59.999000,128.11,196893.52277,25.224029202064703
864,2019-12-29,23:59:59.999000,134.36,316347.26666,42.50441874843761
865,2019-12-30,23:59:59.999000,131.59,320347.21956,42.1544906219004
866,2019-12-31,23:59:59.999000,129.16,264933.98418,34.21887339668881
867,2020-01-01,23:59:59.999000,130.77,144770.52197,18.9316411580169
868,2020-01-02,23:59:59.999000,127.19,213757.05806,27.1877602146514
869,2020-01-03,23:59:59.999000,134.35,413055.18895,55.4939646354325
870,2020-01-04,23:59:59.999000,134.2,184276.17102,24.729862150884
871,2020-01-05,23:59:59.999000,135.37,254120.45343,34.400285780819104
872,2020-01-06,23:59:59.999000,144.15,408020.27375,58.8161224610625
873,2020-01-07,23:59:59.999000,142.8,447762.17281,63.94043827726801
874,2020-01-08,23:59:59.999000,140.72,570465.57764,80.27591608550081
875,2020-01-09,23:59:59.999000,137.74,366076.06569,50.4233172881406
876,2020-01-10,23:59:59.999000,144.84,409403.59507,59.2980167099388
877,2020-01-11,23:59:59.999000,142.38,368350.57939,52.4457554935482
878,2020-01-12,23:59:59.999000,146.54,229541.86137,33.637064365159794
879,2020-01-13,23:59:59.999000,143.58,207996.61865,29.864154505767004
880,2020-01-14,23:59:59.999000,165.64,1108476.31186,183.6080162964904
881,2020-01-15,23:59:59.999000,166.4,721687.80381,120.088850553984
882,2020-01-16,23:59:59.999000,164.21,456170.86719,74.9078181012699
883,2020-01-17,23:59:59.999000,169.85,767180.67853,130.3056382483205
884,2020-01-18,23:59:59.999000,174.14,688783.17982,119.94470293385478
885,2020-01-19,23:59:59.999000,166.79,624681.28604,104.1905916986116
886,2020-01-20,23:59:59.999000,166.87,358092.8841,59.754959569767
887,2020-01-21,23:59:59.999000,169.49,308007.6353,52.20421410699701
888,2020-01-22,23:59:59.999000,168.07,272240.90286,45.75552854368019
889,2020-01-23,23:59:59.999000,162.81,373414.34985,60.795590299078505
890,2020-01-24,23:59:59.999000,162.54,430013.19902,69.8943453687108
891,2020-01-25,23:59:59.999000,160.35,219921.65197,35.2644368933895
892,2020-01-26,23:59:59.999000,167.86,251582.55758,42.230648115378806
893,2020-01-27,23:59:59.999000,170.08,365894.81917,62.2313908444336
894,2020-01-28,23:59:59.999000,175.64,473433.89609,83.15392950924759
895,2020-01-29,23:59:59.999000,173.72,317382.90161,55.1357576676892
896,2020-01-30,23:59:59.999000,184.69,477721.6609,88.230413551621
897,2020-01-31,23:59:59.999000,179.99,385596.53365,69.40352009166351
898,2020-02-01,23:59:59.999000,183.6,259370.12902,47.620355688071996
899,2020-02-02,23:59:59.999000,188.44,552621.13619,104.1359269036436
900,2020-02-03,23:59:59.999000,189.69,417175.95781,79.1341074369789
901,2020-02-04,23:59:59.999000,188.91,366389.69686,69.2146776338226
902,2020-02-05,23:59:59.999000,203.78,550942.11417,112.2709840255626
903,2020-02-06,23:59:59.999000,213.19,608240.2233,129.670733205327
904,2020-02-07,23:59:59.999000,223.33,629361.15466,140.55522667021782
905,2020-02-08,23:59:59.999000,223.05,548551.87465,122.3544956406825
906,2020-02-09,23:59:59.999000,228.49,350336.24399,80.0483283892751
907,2020-02-10,23:59:59.999000,222.89,510415.49949,113.7665106813261
908,2020-02-11,23:59:59.999000,236.69,595576.90276,140.9670971142644
909,2020-02-12,23:59:59.999000,265.74,1038073.74782,275.85771774568684
910,2020-02-13,23:59:59.999000,268.32,1089679.1537,292.382710520784
911,2020-02-14,23:59:59.999000,285.15,734944.32266,209.56937360649897
912,2020-02-15,23:59:59.999000,264.88,860813.14274,228.0121852489712
913,2020-02-16,23:59:59.999000,258.85,1110118.46395,287.35416439345755
914,2020-02-17,23:59:59.999000,267.85,1110371.39094,297.412977063279
915,2020-02-18,23:59:59.999000,282.61,1115523.43992,315.2580793557912
916,2020-02-19,23:59:59.999000,258.45,705973.72988,182.458910487486
917,2020-02-20,23:59:59.999000,256.96,972969.71691,250.01429845719358
918,2020-02-21,23:59:59.999000,265.27,525827.8734,139.486359976818
919,2020-02-22,23:59:59.999000,261.57,313062.52133,81.88776370428809
920,2020-02-23,23:59:59.999000,274.48,444740.82883,122.07246269725842
921,2020-02-24,23:59:59.999000,265.52,696591.72983,184.95903610446157
922,2020-02-25,23:59:59.999000,246.67,774791.01027,191.1176985033009
923,2020-02-26,23:59:59.999000,223.93,1395879.41507,312.57927741662513
924,2020-02-27,23:59:59.999000,227.79,1273793.11658,290.15733402575813
925,2020-02-28,23:59:59.999000,226.76,1054994.92397,239.23064895943716
926,2020-02-29,23:59:59.999000,217.21,546866.6851,118.784912670571
927,2020-03-01,23:59:59.999000,217.81,715016.01941,155.73763918769208
928,2020-03-02,23:59:59.999000,231.97,810051.4833,187.907642581101
929,2020-03-03,23:59:59.999000,223.91,741498.54825,166.0289399386575
930,2020-03-04,23:59:59.999000,224.26,443780.33772,99.5221785370872
931,2020-03-05,23:59:59.999000,228.38,601479.87587,137.3659740511906
932,2020-03-06,23:59:59.999000,244.88,628147.3257,153.820717117416
933,2020-03-07,23:59:59.999000,237.23,633748.89662,150.3442507451626
934,2020-03-08,23:59:59.999000,199.43,1278973.53741,255.06569256567633
935,2020-03-09,23:59:59.999000,202.81,1661331.83553,336.9347095638393
936,2020-03-10,23:59:59.999000,200.7,1020260.107,204.76620347489998
937,2020-03-11,23:59:59.999000,194.61,1079824.90167,210.1447241139987
938,2020-03-12,23:59:59.999000,107.82,3814533.14046,411.28296320439716
939,2020-03-13,23:59:59.999000,134.06,4663239.92861,625.1539448294566
940,2020-03-14,23:59:59.999000,122.54,1237674.88642,151.66468058190682
941,2020-03-15,23:59:59.999000,123.78,1312950.90137,162.51706257157863
942,2020-03-16,23:59:59.999000,111.02,2442064.14448,271.11796132016957
943,2020-03-17,23:59:59.999000,115.67,1295108.4848,149.805198436816
944,2020-03-18,23:59:59.999000,118.11,1201850.31275,141.9505404389025
945,2020-03-19,23:59:59.999000,136.3,1801071.18816,245.486002946208
946,2020-03-20,23:59:59.999000,133.48,2504057.63799,334.24161351890524
947,2020-03-21,23:59:59.999000,132.66,1231842.11121,163.41617447311862
948,2020-03-22,23:59:59.999000,122.32,1055699.86532,129.1332075259424
949,2020-03-23,23:59:59.999000,135.92,1436796.12449,195.2893292406808
950,2020-03-24,23:59:59.999000,138.42,1244377.16334,172.2466869495228
951,2020-03-25,23:59:59.999000,136.1,1034248.74369,140.761254016209
952,2020-03-26,23:59:59.999000,138.4,751060.63102,103.946791333168
953,2020-03-27,23:59:59.999000,131.33,706948.54559,92.84355249233471
954,2020-03-28,23:59:59.999000,130.98,896032.10594,117.3622852360212
955,2020-03-29,23:59:59.999000,124.5,543997.0,67.7276265
956,2020-03-30,23:59:59.999000,132.06,764831.92747,101.0037043416882
957,2020-03-31,23:59:59.999000,132.72,547669.27789,72.68666656156081
958,2020-04-01,23:59:59.999000,135.69,680922.24747,92.3943397592043
959,2020-04-02,23:59:59.999000,141.28,1138977.66114,160.9147639658592
960,2020-04-03,23:59:59.999000,141.31,797546.11446,112.70124143434259
961,2020-04-04,23:59:59.999000,144.1,573508.14086,82.642523097926
962,2020-04-05,23:59:59.999000,142.68,414987.45246,59.2104097169928
963,2020-04-06,23:59:59.999000,171.32,1636338.7311,280.337551412052
964,2020-04-07,23:59:59.999000,164.63,1717962.82538,282.8282199423094
965,2020-04-08,23:59:59.999000,173.11,1023575.92076,177.1912276427636
966,2020-04-09,23:59:59.999000,169.52,719837.24423,122.0268096418696
967,2020-04-10,23:59:59.999000,157.81,1314841.362,207.49511533721997
968,2020-04-11,23:59:59.999000,158.33,621599.61289,98.4178667088737
969,2020-04-12,23:59:59.999000,158.59,809100.24594,128.3152080036246
970,2020-04-13,23:59:59.999000,156.29,1042091.03622,162.8684080508238
971,2020-04-14,23:59:59.999000,158.45,698030.65089,110.60295663352049
972,2020-04-15,23:59:59.999000,152.73,729119.66505,111.35844644308649
973,2020-04-16,23:59:59.999000,172.29,1647207.59991,283.7973973884939
974,2020-04-17,23:59:59.999000,170.69,723537.75591,123.50065955627788
975,2020-04-18,23:59:59.999000,187.4,1127296.36979,211.25533969864597
976,2020-04-19,23:59:59.999000,180.03,995759.5775,179.26659673732502
977,2020-04-20,23:59:59.999000,170.2,1547821.52737,263.439223958374
978,2020-04-21,23:59:59.999000,170.74,906381.65398,154.7556036005452
979,2020-04-22,23:59:59.999000,182.7,988698.39076,180.635195991852
980,2020-04-23,23:59:59.999000,185.51,1457867.08713,270.44892333348633
981,2020-04-24,23:59:59.999000,187.59,780904.21257,146.4898212360063
982,2020-04-25,23:59:59.999000,194.21,866478.04928,168.27870195066882
983,2020-04-26,23:59:59.999000,197.38,758525.81533,149.71782542983541
984,2020-04-27,23:59:59.999000,196.34,896627.37271,176.0438183578814
985,2020-04-28,23:59:59.999000,196.24,636829.89397,124.97149839267281
986,2020-04-29,23:59:59.999000,215.36,1620422.72431,348.97423790740163
987,2020-04-30,23:59:59.999000,206.08,1749691.00151,360.5763215911809
988,2020-05-01,23:59:59.999000,212.02,794913.95828,168.5376574345256
989,2020-05-02,23:59:59.999000,213.9,443494.67248,94.863510443472
990,2020-05-03,23:59:59.999000,209.86,748383.91311,157.0558480052646
991,2020-05-04,23:59:59.999000,206.48,1114249.32658,230.07020095223842
992,2020-05-05,23:59:59.999000,205.29,640644.66268,131.5179428015772
993,2020-05-06,23:59:59.999000,198.97,862700.67849,171.65155399915528
994,2020-05-07,23:59:59.999000,212.0,1305778.73764,276.82509237968
995,2020-05-08,23:59:59.999000,211.31,917908.1944,193.96318055866402
996,2020-05-09,23:59:59.999000,210.07,587871.98073,123.4942669919511
997,2020-05-10,23:59:59.999000,187.54,1473226.05475,276.28881430781496
998,2020-05-11,23:59:59.999000,185.73,1093299.81927,203.0585754330171
999,2020-05-12,23:59:59.999000,189.76,669755.79567,127.09285978633919
